"Date","S&P500","Materials","HealthCare","ConsumerStaples","ConsumerDiscretionary","Energy","Financials","Industrials","Technology","Utilities","RealState","CommunicationServices","MexicanStocksIndex","USDMXN"
2020-10-20,343.380005,65.650002,106.349998,65.239998,152.179993,29.9,24.809999,81.010002,119.309998,63.84,35.779999,60.119999,38201.808594,21.065
2020-10-21,342.730011,65.400002,105.82,65.300003,151.350006,29.33,24.68,80.190002,119.129997,63.669998,35.650002,61.130001,38669.25,21.0896
2020-10-22,344.609985,65.760002,107.419998,65.269997,151.660004,30.540001,25.17,80.849998,118.57,64.57,35.400002,61.529999,38652.191406,21.026
2020-10-23,345.779999,66,107.82,65.389999,152.990005,30.389999,25.25,81.169998,118.440002,64.75,35.630001,62.110001,38707.71875,20.8961
2020-10-26,339.390015,64.349998,106.620003,64.550003,150.050003,29.299999,24.68,79.139999,115.870003,64.730003,35.200001,60.75,38245.859375,20.958
2020-10-27,338.220001,63.740002,105.889999,64.379997,149.979996,28.92,24.23,77.410004,116.449997,64.68,34.75,61.139999,38001.308594,20.867
2020-10-28,326.660004,61.939999,102.529999,62.5,145.240005,27.709999,23.610001,74.870003,111.510002,62.799999,33.98,58.740002,37393.710938,21.152
2020-10-29,329.980011,63.220001,101.690002,62.48,146.160004,28.559999,23.790001,75.959999,113.370003,62.970001,34.369999,60.220001,36801.371094,21.367
2020-10-30,326.540009,63.18,101.660004,62.259998,142.970001,28.719999,23.860001,75.870003,110.860001,62.380001,34.150002,59.200001,36987.859375,21.276
2020-11-02,330.200012,65.279999,103.489998,63.25,143.990005,29.700001,24.309999,77.919998,111.139999,63.75,34.990002,59.169998,NA,21.457
2020-11-03,336.029999,66.300003,105,64.290001,147.160004,29.530001,24.85,80.220001,113.099998,64.669998,35.540001,60.049999,37466.089844,21.156
2020-11-04,343.540009,65.169998,109.660004,64.32,150.289993,29.57,24.559999,79.389999,117.5,63.700001,35.639999,62.639999,37475.761719,20.936
2020-11-05,350.23999,67.830002,109.879997,64.790001,153.220001,29.57,25.16,81.260002,121.150002,64.269997,35.77,63.849998,38399.070313,20.834
2020-11-06,350.160004,68,109.919998,65.089996,152.759995,28.93,24.959999,81.339996,121.580002,64.129997,35.630001,63.700001,38530.5,20.63
2020-11-09,354.559998,69.529999,110.949997,64.940002,152.259995,33.060001,27.01,84.110001,120.699997,65.32,36.57,63.16,39652.519531,20.4
2020-11-10,354.040009,70.349998,111.269997,66.220001,151.720001,34.130001,27.15,85.589996,118.449997,66.260002,36.77,62.959999,40404.578125,20.433
2020-11-11,356.670013,69.300003,111.129997,66.790001,153.050003,33.779999,27.040001,84.870003,121.260002,66.510002,37.049999,63.529999,40858.949219,NA
2020-11-12,353.209991,67.839996,110.720001,66.610001,151,32.689999,26.59,83.900002,120.18,65.440002,36.669998,63.169998,40335.949219,20.517
2020-11-13,358.100006,69.010002,112.120003,67.529999,153.449997,33.880001,27.030001,85.760002,121.199997,66.089996,37.509998,64.110001,40791.808594,20.45
2020-11-16,362.570007,70.370003,111.93,68.150002,155.460007,36.110001,27.629999,87.849998,122.370003,66.760002,37.75,64.519997,NA,20.302
2020-11-17,360.619995,70.110001,111.199997,67.669998,154.800003,36.48,27.59,87.620003,121.690002,65.449997,37.77,64.290001,41948.789063,20.306
2020-11-18,356.279999,69.529999,109.129997,66.739998,153.740005,35.419998,27.33,87.230003,120.389999,64.169998,37.130001,63.639999,42252.609375,20.246
2020-11-19,357.779999,69.82,109.050003,66.919998,154.5,36,27.42,87.449997,121.360001,63.529999,37.189999,64.029999,41868.820313,20.183
2020-11-20,355.329987,69.760002,108.800003,66.5,153.690002,35.810001,27.18,86.660004,120.110001,63.540001,36.939999,63.880001,41905.058594,20.083
2020-11-23,357.459991,70.339996,108.519997,66.519997,155.380005,38.34,27.690001,88.110001,120.080002,63.549999,36.82,63.91,42267.199219,20.109
2020-11-24,363.220001,72.089996,108.839996,66.970001,157.690002,40.310001,28.66,89.650002,121.75,64.230003,36.799999,65.220001,42736.480469,20.012
2020-11-25,362.660004,71.339996,108.440002,66.93,157.880005,39.369999,28.559999,88.970001,122.010002,64.400002,36.889999,65.209999,42200.589844,20.015
2020-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42412.46875,NA
2020-11-27,363.670013,71.709999,109.440002,66.919998,158.220001,38.91,28.469999,88.82,122.660004,63.759998,36.82,65.629997,41674.300781,NA
2020-11-30,362.059998,70.989998,109.739998,66.910004,157.259995,36.759998,27.879999,88.029999,123.480003,62.84,36.5,65.400002,41778.871094,20.15
2020-12-01,366.019989,71.769997,110.660004,67.5,158.429993,36.93,28.309999,87.809998,125.059998,63.279999,36.959999,66.599998,42895.628906,20.047
2020-12-02,366.790009,70.849998,111.489998,66.940002,157.440002,38.130001,28.620001,87.93,124.870003,63.700001,36.57,67.220001,43674.828125,20.047
2020-12-03,366.690002,70.360001,111.349998,67.110001,157.880005,38.529999,28.629999,88.160004,124.790001,63.040001,36.84,66.919998,43934.210938,19.887
2020-12-04,369.850006,71.779999,112.540001,67.629997,158.029999,40.630001,28.98,89.209999,126.040001,62.41,37.330002,66.980003,43646.03125,19.744
2020-12-07,369.089996,71.309998,111.849998,67.370003,157.669998,39.68,28.780001,88.779999,126.400002,62.759998,36.959999,67.400002,43255.25,19.81
2020-12-08,370.170013,71.709999,112.699997,67.739998,157.339996,40.27,28.77,89.209999,126.809998,62.57,36.790001,67.300003,43098.640625,19.715
2020-12-09,366.850006,71.75,112.309998,67.470001,157.190002,40.360001,28.700001,89.410004,124.379997,62.459999,36.450001,66.5,42736.960938,19.852
2020-12-10,366.730011,71.309998,112.120003,67.169998,157.050003,41.599998,28.75,88.559998,124.559998,62.139999,36.25,66.540001,43518.710938,19.987
2020-12-11,366.299988,70.900002,111.68,67.32,156.300003,41.119999,28.459999,88.769997,124.300003,62.240002,36.27,66.940002,43612.308594,20.093
2020-12-14,364.660004,70,110.839996,67.059998,156.529999,39.68,28.129999,87.620003,124.75,61.919998,36.009998,66.730003,43569.839844,20.218
2020-12-15,369.589996,71.269997,112.040001,67.220001,158.639999,40.459999,28.610001,88.839996,126.830002,63.139999,36.639999,67.279999,43543.351563,20.083
2020-12-16,370.170013,71.07,111.709999,67.349998,159.679993,40.259998,28.66,88.290001,127.690002,62.41,36.650002,67.220001,43790.421875,19.95
2020-12-17,372.23999,71.889999,112.910004,67.779999,160.770004,40.07,28.74,88.830002,128.699997,62.830002,37.080002,67.050003,44326.050781,19.788
2020-12-18,369.179993,72.209999,113,67.93,159.990005,39.400002,28.49,88.839996,128.25,62.290001,36.439999,67.110001,43873.808594,19.9813
2020-12-21,367.859985,71.470001,111.410004,66.639999,157.889999,38.130001,28.719999,87.940002,128.080002,61.02,35.650002,66.43,43246.238281,20.04
2020-12-22,367.23999,71.029999,111.07,66.169998,157.210007,37.490002,28.440001,87.529999,129.190002,60.900002,35.900002,65.809998,42601.710938,20.054
2020-12-23,367.570007,71.129997,111.150002,66.389999,157.550003,38.32,28.91,87.989998,128.210007,60.779999,35.560001,66.190002,43597.300781,20.08
2020-12-24,369,71.580002,111.470001,66.720001,157.880005,38.119999,28.950001,88,129.059998,61.209999,35.91,66.260002,43372.199219,NA
2020-12-28,372.170013,71.300003,111.75,67.25,159.679993,37.880001,29.09,88.110001,130.520004,61.48,36.200001,67.449997,43883.410156,20.061
2020-12-29,371.459991,71.129997,112.279999,67.050003,159.729996,37.630001,28.99,87.580002,129.899994,61.470001,35.919998,67.389999,44693.988281,19.905
2020-12-30,371.98999,72.110001,112.260002,66.980003,160.690002,38.220001,29.120001,88.139999,129.830002,61.779999,36.119999,66.940002,44693.960938,19.934
2020-12-31,373.880005,72.389999,113.440002,67.449997,160.779999,37.900002,29.48,88.550003,130.020004,62.700001,36.560001,67.480003,44066.878906,19.892
2021-01-04,368.790009,71.699997,112.949997,66.720001,159.419998,37.959999,29.08,86.410004,127.900002,61.119999,35.380001,66.480003,44703,19.938
2021-01-05,371.329987,73.309998,113.769997,66.720001,160.610001,39.66,29.209999,87.260002,128.729996,61.110001,35.34,66.720001,44908.121094,19.92
2021-01-06,373.549988,76.309998,115.330002,66.769997,162.25,40.869999,30.5,89.339996,126.510002,62.630001,35.169998,66.400002,45587.160156,19.713
2021-01-07,379.100006,76.879997,116.830002,66.57,165.380005,41.470001,30.940001,89.830002,129.919998,61.810001,35.279999,67.279999,46188.660156,19.928
2021-01-08,381.26001,76.510002,117.389999,66.900002,168.789993,41.419998,30.92,89.610001,130.759995,62.330002,35.66,67.489998,46729.300781,19.941
2021-01-11,378.690002,76.510002,117.940002,66.330002,165.639999,42.07,31.02,89.580002,129.679993,61.75,35.060001,66.290001,46395.320313,20.076
2021-01-12,378.769989,77.480003,116.660004,66.110001,168.169998,43.540001,31.34,90.470001,129.059998,61.419998,35.09,65.220001,45951.769531,19.927
2021-01-13,379.790009,76.690002,116.980003,66.209999,168.160004,43.200001,31.32,89.690002,129.880005,62.619999,35.57,65.449997,45740.148438,19.788
2021-01-14,378.459991,76.43,116.610001,65.860001,167.089996,44.48,31.459999,90,128.740005,62.380001,35.790001,65.080002,46070.910156,19.723
2021-01-15,375.700012,75.339996,116.970001,65.629997,165.800003,42.75,30.940001,88.830002,127.419998,62.990002,36.34,65.290001,45892.28125,19.747
2021-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46458.019531,NA
2021-01-19,378.649994,75.599998,117.849998,65.339996,166.740005,43.610001,31.02,89.120003,129.080002,62.75,36.099998,66.470001,45495.410156,19.6642
2021-01-20,383.890015,75.849998,118.5,65.459999,169.889999,43.77,30.889999,89.669998,131.639999,63.119999,36.849998,68.559998,45125.710938,NA
2021-01-21,384.23999,74.739998,117.940002,65.239998,170.679993,42.290001,30.559999,88.970001,133.339996,62.75,36.73,68.809998,44810.210938,19.727
2021-01-22,382.880005,74.379997,117.589996,65.07,170.100006,42.07,30.34,88.510002,132.830002,62.84,36.82,68.839996,44683.550781,19.925
2021-01-25,384.390015,73.989998,118.360001,65.720001,170.729996,41.639999,30.120001,87.910004,133.940002,64.099998,37.150002,69.239998,45126.511719,20.14
2021-01-26,383.790009,72.970001,117.919998,66.309998,170.619995,40.75,29.879999,87.099998,134.029999,63.459999,37.529999,70.18,45053.558594,20.08
2021-01-27,374.410004,70.82,114.339996,65.190002,165.360001,40.200001,29,85.370003,131.5,61.75,37.049999,67.910004,44262.011719,20.22
2021-01-28,377.630005,72.040001,116.010002,65.440002,165.880005,40.669998,29.540001,86.639999,132.039993,62.490002,37.150002,68.150002,44280.730469,20.23
2021-01-29,370.070007,70.639999,115.029999,64.089996,162.009995,39.32,28.950001,84.769997,128.929993,62.150002,36.759998,66.879997,42985.730469,20.255
2021-02-01,376.230011,71.470001,115.470001,64.150002,166.220001,39.599998,29.33,85.650002,132.160004,62.450001,37.59,68.129997,NA,20.356
2021-02-02,381.549988,72.410004,115.800003,64.580002,169.75,40.029999,30.040001,87.470001,133.949997,62.959999,37.75,69.169998,43848.921875,20.151
2021-02-03,381.850006,72.550003,114.980003,64.68,168.800003,41.740002,30.209999,87.529999,133.490005,62.759998,37.599998,70.099998,43957.070313,20.217
2021-02-04,386.190002,72.290001,115.459999,65.150002,170.600006,42.200001,30.879999,88.470001,135.619995,63.25,37.810001,70.519997,44167.578125,20.457
2021-02-05,387.709991,73.529999,115.669998,65.760002,172.229996,42.560001,30.889999,88.989998,135.320007,63.59,37.939999,71.410004,44145.699219,20.13
2021-02-08,390.51001,74.139999,115.809998,66.010002,173.210007,44.34,31.290001,89.75,136.740005,63.099998,38.02,71.690002,44197.511719,20.112
2021-02-09,390.25,73.589996,115.980003,65.949997,172.25,43.869999,31.299999,89.980003,136.580002,63.189999,38.189999,71.93,45020.960938,20.097
2021-02-10,390.079987,73.510002,116.190002,65.879997,170.550003,44.709999,31.299999,89.839996,136.380005,63.439999,38.450001,72.610001,44718.230469,20.05
2021-02-11,390.709991,73.580002,116.410004,65.589996,170.080002,44.02,31.200001,89.650002,137.880005,63.080002,38.380001,72.690002,44060.089844,19.96
2021-02-12,392.640015,74.339996,117.279999,65.690002,170.320007,44.669998,31.52,90.300003,138.589996,62.619999,38.369999,73,44202.519531,19.93
2021-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44157.488281,NA
2021-02-16,392.299988,74.199997,116.120003,65.57,169.580002,45.790001,32.060001,90.209999,138.139999,61.919998,37.959999,73.349998,44698.589844,20.218
2021-02-17,392.390015,74.160004,116.540001,65.809998,170.559998,46.470001,32.220001,89.959999,136.919998,61.970001,37.990002,73.559998,45061.949219,20.186
2021-02-18,390.720001,73.699997,115.809998,65.769997,170.610001,45.419998,32.029999,89.510002,136.25,62.34,37.970001,73.199997,44507.949219,20.436
2021-02-19,390.029999,75.050003,114.410004,64.940002,169.619995,46.18,32.41,90.980003,136.050003,61.41,38.09,72.480003,44900.078125,20.4
2021-02-22,387.029999,75.339996,114.139999,65,166.039993,47.779999,32.709999,91.269997,133.050003,60.209999,38.310001,72.190002,44946.601563,20.672
2021-02-23,387.5,75.599998,113.949997,65.089996,164.949997,48.57,32.91,91.550003,132.679993,60.709999,38.450001,72.75,45268.328125,20.604
2021-02-24,391.769989,76.260002,114.739998,65.050003,166.679993,50.290001,33.549999,93.279999,134.710007,60,38.630001,72.879997,45151.378906,20.46
2021-02-25,382.329987,74.5,113.589996,64.339996,160.479996,49.32,32.939999,91.559998,130,59.459999,38,71.290001,44310.269531,20.891
2021-02-26,380.359985,73.550003,112.610001,63.299999,161.149994,48.150002,32.310001,90.610001,130.690002,58.360001,37.34,71.57,44592.910156,20.935
2021-03-01,389.579987,75.410004,114.080002,63.939999,164.929993,49.400002,33.32,92.93,134.899994,59.650002,37.380001,73.400002,44784.578125,20.607
2021-03-02,386.540009,75.830002,113.75,63.830002,163.029999,49.130001,33.200001,92.660004,132.759995,59.470001,37.150002,72.860001,45682.191406,20.624
2021-03-03,381.420013,75.080002,112.309998,63.529999,159.199997,49.849998,33.459999,92.760002,129.419998,58.77,36.689999,71.82,46377.46875,20.9203
2021-03-04,376.700012,73.620003,110.800003,63.299999,155.830002,51.040001,33.080002,91.279999,126.559998,58.720001,36.419998,71.690002,46004.191406,20.8206
2021-03-05,383.630005,75.309998,113.019997,64.699997,156.820007,52.950001,33.709999,93.440002,128.949997,59.68,36.84,73.370003,46342.539063,21.277
2021-03-08,381.720001,76.32,112.739998,64.980003,157.009995,53.049999,34.139999,94.419998,125.830002,60.52,37.02,72.389999,47075.410156,21.45
2021-03-09,387.170013,76.790001,113.400002,64.919998,162.940002,52.119999,33.830002,94.029999,130.110001,61.32,37.439999,73.199997,47103.601563,21.258
2021-03-10,389.579987,78.059998,113.660004,65.769997,163.770004,53.439999,34.52,95.419998,129.589996,61.740002,37.810001,73.510002,47549.671875,20.95
2021-03-11,393.529999,78.480003,114.349998,65.610001,166.279999,53.459999,34.419998,95.489998,132.360001,61.580002,38.369999,74.900002,47673.820313,20.696
2021-03-12,394.059998,78.690002,114.599998,66.150002,166.770004,53.57,34.77,96.769997,131.410004,62.41,39.029999,74.690002,47769.871094,20.7411
2021-03-15,396.410004,78.779999,115.389999,66.440002,169.009995,52.959999,34.57,97.580002,132.809998,63.209999,39.470001,75.220001,NA,20.742
2021-03-16,395.910004,78.129997,115.32,66.519997,167.259995,51.450001,34.209999,96.190002,133.809998,63.290001,39.470001,76.010002,48203.949219,20.567
2021-03-17,397.26001,78.830002,114.900002,66.419998,169.610001,51.849998,34.439999,97.300003,133.699997,62.259998,39.41,76.019997,47679.488281,20.672
2021-03-18,391.480011,78.389999,114.660004,66.150002,165.460007,49.52,34.619999,97.209999,129.990005,62.029999,39.16,74.760002,47572.390625,20.44
2021-03-19,389.480011,78,115.07,66.379997,166.449997,49.529999,34.220001,96.470001,129.600006,62.200001,38.639999,75.410004,47028.039063,20.4971
2021-03-22,392.589996,77.720001,115.669998,66.720001,167.279999,48.540001,33.630001,96.120003,131.869995,61.650002,38.68,75.910004,47225.441406,20.588
2021-03-23,389.5,76.099998,114.5,67,165.710007,47.830002,33.16,94.440002,131.050003,62.57,38.799999,75.349998,46659.179688,20.629
2021-03-24,387.519989,76.650002,114.370003,66.739998,163.259995,49.029999,33.279999,95.129997,129.460007,62.59,38.630001,73.449997,46703.140625,20.793
2021-03-25,389.700012,77.760002,114.849998,67.389999,164.690002,49.209999,33.84,96.650002,129.380005,63.259998,38.959999,73.089996,47012.371094,20.783
2021-03-26,395.980011,79.690002,117.019997,68.580002,166.059998,50.43,34.369999,98.32,132.669998,63.470001,39.91,72.290001,47379.191406,20.573
2021-03-29,395.779999,79.419998,117.57,69.269997,165.149994,49.830002,34.07,98.339996,131.979996,64.150002,39.82,73.029999,47747.359375,20.585
2021-03-30,394.730011,79.190002,116.510002,68.529999,166.770004,49.400002,34.310001,98.769997,130.729996,63.57,39.650002,73.029999,47905,20.597
2021-03-31,396.329987,78.800003,116.739998,68.309998,168.070007,49.060001,34.049999,98.449997,132.809998,64.040001,39.490002,73.32,47246.261719,20.441
2021-04-01,400.609985,79.489998,116.389999,67.980003,169.419998,50.310001,34.470001,98.779999,135.479996,63.98,40.119999,74.580002,NA,20.3358
2021-04-05,406.359985,80.470001,117.199997,68.849998,173.270004,49.110001,34.740002,100,138.279999,64.68,40.330002,76.150002,48245.851563,20.242
2021-04-06,406.119995,80.650002,116.75,69.139999,174.020004,48.98,34.669998,99.760002,137.690002,65.019997,40.43,76.339996,47985.429688,20.141
2021-04-07,406.589996,79.260002,116.489998,68.970001,173.5,49.150002,34.84,99.300003,138.419998,64.940002,40.48,76.93,47897.839844,20.18
2021-04-08,408.519989,79.360001,116.669998,69.040001,174.320007,48.509998,34.849998,99.540001,140.419998,64.889999,40.279999,76.940002,48188.148438,20.09
2021-04-09,411.48999,80.050003,117.949997,68.919998,175.979996,48.189999,35.150002,100.510002,141.770004,64.82,40.34,76.919998,47627.671875,20.162
2021-04-12,411.640015,80.330002,118.07,69.290001,177.110001,47.810001,35.299999,100.879997,141.089996,64.879997,40.580002,76.610001,47352.179688,20.101
2021-04-13,412.859985,80.139999,118.559998,68.919998,178.979996,47.860001,34.970001,100.389999,142.419998,65.650002,40.82,76.709999,47503.710938,20.052
2021-04-14,411.450012,80.720001,118.550003,68.860001,177.220001,49.189999,35.18,100.519997,140.910004,65.940002,40.57,75.919998,48329.839844,20.058
2021-04-15,415.869995,81.669998,120.580002,69.410004,178.490005,48.790001,35.150002,100.919998,143.330002,66.669998,41.34,76.889999,48514.101563,19.918
2021-04-16,417.26001,82.660004,121.480003,69.809998,179.869995,48.400002,35.400002,101.139999,143.300003,67.209999,41.400002,76.839996,48726.980469,19.912
2021-04-19,415.209991,82.279999,121.510002,69.540001,177.850006,48.349998,35.299999,100.720001,142.110001,66.870003,41.529999,76.410004,48072.621094,19.811
2021-04-20,412.170013,81.489998,121.980003,69.919998,175.610001,47.07,34.639999,99.610001,140.850006,67.720001,41.990002,76,48528.96875,19.872
2021-04-21,416.070007,82.970001,123.419998,70.269997,177.949997,47.669998,35.119999,100.970001,142.270004,67.150002,42.18,76.129997,48867.621094,19.884
2021-04-22,412.269989,81.57,122.870003,69.75,175.979996,47.110001,34.73,100.459999,140.600006,66.669998,42,75.57,49092.308594,19.874
2021-04-23,416.73999,82.910004,123.68,69.57,177.820007,47.540001,35.380001,101.559998,142.699997,66.580002,42.240002,76.449997,49091.089844,19.852
2021-04-26,417.609985,83.400002,123.260002,68.790001,178.600006,47.860001,35.52,101.260002,143.429993,66.199997,42.330002,76.610001,48923.929688,19.843
2021-04-27,417.519989,83.18,122.550003,68.739998,178.389999,48.439999,35.799999,102.099998,143.080002,65.690002,42.330002,76.300003,48812.171875,19.974
2021-04-28,417.399994,83.410004,122.18,68.790001,178.179993,50.110001,35.939999,101.889999,141.75,65.599998,42.18,77,48487.941406,19.942
2021-04-29,420.059998,83.93,121.690002,69.519997,178.229996,50.669998,36.580002,102.610001,141.630005,66.199997,42.490002,79.129997,48897.789063,20.109
2021-04-30,417.299988,83.040001,121.330002,69.580002,178.919998,49.389999,36.259998,101.93,139.699997,66.720001,42.77,78.050003,48009.71875,20.169
2021-05-03,418.200012,84.279999,122.709999,70.150002,178.070007,50.75,36.439999,102.980003,139.309998,66.709999,42.540001,77.639999,48498.640625,20.2
2021-05-04,415.619995,85.199997,122.839996,69.790001,176.210007,50.779999,36.73,103.43,136.809998,66.459999,42.279999,76.940002,48328.199219,20.256
2021-05-05,415.75,86.279999,123.059998,69.739998,175.660004,52.419998,37.029999,103.529999,136.479996,65.339996,41.66,76.790001,48399.800781,20.216
2021-05-06,419.070007,87.010002,123.220001,70.639999,176.039993,52.689999,37.580002,104.25,137.850006,65.839996,41.860001,77.690002,48934.910156,20.177
2021-05-07,422.119995,87.870003,124.07,70.639999,177.619995,53.630001,37.779999,105.349998,139.029999,66.040001,42.369999,78.279999,49249.019531,19.901
2021-05-10,417.940002,87.480003,124.230003,71.18,174.460007,53.650002,37.75,105.449997,135.520004,66.709999,42.560001,76.779999,49867.148438,19.87
2021-05-11,414.209991,87.769997,122.889999,70.559998,172.490005,52.27,37.080002,103.889999,135.110001,65.889999,42.060001,76.559998,49655.289063,19.855
2021-05-12,405.410004,85.559998,121.730003,69.620003,166.649994,52.52,36.700001,101.400002,131.309998,64.349998,41.040001,75.059998,48748.410156,20.116
2021-05-13,410.279999,86.870003,122.830002,70.599998,167.830002,51.880001,37.290001,103.300003,133.050003,65.589996,41.560001,75.599998,48829.308594,20.046
2021-05-14,416.579987,87.910004,123.449997,70.910004,170.740005,53.490002,37.880001,104.730003,135.979996,65.910004,41.950001,77.089996,49219.261719,19.86
2021-05-17,415.519989,88.68,123.220001,70.809998,170.429993,54.73,37.950001,104.410004,134.979996,65.370003,41.970001,76.480003,49371.980469,19.8
2021-05-18,411.940002,87.699997,123.260002,70.589996,169.100006,53.459999,37.419998,102.889999,133.899994,65.360001,42.049999,75.699997,49789.308594,19.828
2021-05-19,410.859985,86.360001,123.050003,70.360001,167.679993,52.130001,37.189999,102.309998,134.369995,65.25,41.889999,75.82,49382.25,19.8
2021-05-20,415.279999,86.410004,124.339996,71.010002,169.399994,52.049999,37.209999,102.540001,136.940002,65.82,42.41,77.120003,49907.359375,19.877
2021-05-21,414.940002,86.599998,124.360001,71.019997,168.550003,52.16,37.580002,103.040001,136.190002,66.160004,42.34,76.860001,49778.808594,19.94
2021-05-24,419.170013,87.370003,124.480003,71.230003,170.220001,52.68,37.759998,103.68,138.610001,66.040001,42.799999,78.260002,49457.929688,19.863
2021-05-25,418.23999,86.629997,124.110001,71.25,170.759995,51.610001,37.380001,103.370003,138.649994,65.239998,42.919998,78.239998,48826.949219,19.888
2021-05-26,419.070007,86.660004,123.389999,71.099998,172.389999,52.07,37.490002,103.699997,138.639999,65.25,43.02,78.75,49103.5,19.894
2021-05-27,419.290009,87.349998,123.120003,70.660004,173.080002,52.110001,37.919998,105.120003,137.910004,64.809998,42.970001,79.050003,49627.949219,19.97
2021-05-28,420.040009,87.260002,123.599998,70.809998,172.839996,52.209999,37.990002,105.120003,138.399994,65.160004,43.259998,78.790001,50040.738281,19.93
2021-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50885.949219,NA
2021-06-01,419.670013,88.480003,121.57,70.57,172.509995,54.220001,38.220001,105.529999,137.720001,64.760002,44,78.839996,50722.351563,19.897
2021-06-02,420.329987,87.739998,121.330002,70.830002,171.710007,55.23,38.279999,105.230003,138.669998,65.099998,44.610001,78.599998,50749.640625,19.895
2021-06-03,418.769989,87.720001,121.699997,71.269997,169.669998,55.380001,38.369999,105,137.380005,65.489998,44.52,78.07,50628.769531,20.065
2021-06-04,422.600006,87.910004,122.089996,71.519997,171.029999,55.75,38.470001,105.339996,140.020004,65.389999,44.560001,79.190002,50484.351563,19.927
2021-06-07,422.190002,86.839996,122.529999,71.400002,171.029999,55.509998,38.220001,104.610001,139.990005,65.510002,44.98,79.599998,51427.640625,19.78
2021-06-08,422.279999,87,122.150002,70.800003,172.410004,55.990002,38.119999,104.879997,140,64.949997,45.220001,79.370003,50865.210938,19.772
2021-06-09,421.649994,86.32,123.330002,70.459999,171.460007,55.639999,37.759998,103.809998,140.100006,65.529999,45.27,79.290001,50823.300781,19.686
2021-06-10,423.609985,85.800003,125.440002,70.900002,172.270004,55.57,37.32,103.300003,141.130005,65.959999,45.73,79.720001,50886.328125,19.675
2021-06-11,424.309998,86.120003,124.550003,70.940002,173.210007,55.380001,37.560001,103.510002,141.970001,66.110001,45.439999,79.809998,51286.460938,19.961
2021-06-14,425.26001,85.059998,124.660004,70.900002,173.259995,55.139999,37.169998,103.040001,143.410004,66.25,45.700001,80.339996,51029.539063,19.915
2021-06-15,424.480011,84.879997,124.699997,70.730003,172.339996,56.189999,37.240002,103.480003,142.529999,66.449997,45.279999,79.879997,50908.179688,20.169
2021-06-16,422.109985,83.940002,124.220001,69.790001,172.419998,55.889999,37.200001,102.5,141.759995,65.449997,44.869999,79.18,50579.101563,20.044
2021-06-17,421.970001,82.07,125.169998,70.040001,173.070007,53.990002,36.099998,100.919998,143.399994,65.809998,45.040001,79.510002,50202.800781,20.468
2021-06-18,414.920013,80.739998,123.739998,68.800003,172.160004,52.389999,35.23,99.610001,142.089996,64.099998,44.330002,78.580002,50319.570313,20.671
2021-06-21,420.859985,82.059998,124.739998,69.139999,173.229996,54.07,35.91,101.480003,143.350006,64.43,44.919998,79.199997,50315.691406,20.597
2021-06-22,423.109985,82.389999,125.010002,69.239998,174.860001,54.43,35.970001,101.589996,144.649994,64.040001,44.720001,79.879997,50129.878906,20.583
2021-06-23,422.600006,81.860001,124.489998,68.809998,176.210007,54.580002,36.040001,101.360001,144.490005,63.360001,44.580002,79.800003,50170.78125,20.26
2021-06-24,425.100006,82.120003,125.129997,69.150002,176.809998,55.049999,36.490002,102.150002,145.399994,63.299999,44.369999,80.550003,50558.320313,20.044
2021-06-25,426.609985,82.129997,125.699997,69.68,177.929993,55.34,36.93,102.349998,145.229996,63.98,44.689999,80.650002,50549.859375,19.793
2021-06-28,427.470001,82.129997,125.889999,69.739998,177.970001,53.470001,36.66,101.809998,146.75,64.389999,44.709999,81.559998,50351.210938,19.78
2021-06-29,427.700012,82.089996,126.029999,69.43,178.410004,53.209999,36.529999,101.610001,147.820007,63.349998,44.68,81.120003,50337.359375,19.802
2021-06-30,428.059998,82.309998,125.949997,69.970001,178.550003,53.869999,36.689999,102.400002,147.660004,63.23,44.330002,80.970001,50289.75,19.906
2021-07-01,430.429993,82.760002,127.07,69.760002,179.559998,54.810001,36.98,103.129997,147.910004,63.919998,44.509998,81.57,50376.890625,19.987
2021-07-02,433.720001,82.879997,128.289993,69.93,181.139999,54.689999,36.939999,103.290001,149.860001,64.019997,44.720001,82.139999,50223.011719,19.844
2021-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50552.800781,NA
2021-07-06,432.929993,81.650002,128.169998,69.639999,181.350006,52.91,36.360001,102.300003,150.429993,64.290001,45.119999,81.940002,50048.890625,19.984
2021-07-07,434.459991,82.5,128.979996,70.010002,181.25,52.049999,36.41,103.32,151.25,64.709999,45.349998,81.82,50052.910156,19.987
2021-07-08,430.920013,81.379997,128.270004,69.75,180.800003,51.75,35.68,101.879997,149.820007,64.519997,45.310001,80.919998,49570.871094,19.965
2021-07-09,435.519989,82.980003,128.710007,70.150002,182.490005,52.849998,36.709999,103.489998,151.199997,64.599998,45.91,81.639999,49768.351563,19.881
2021-07-12,437.079987,83.25,128.960007,70.040001,183.740005,52.77,37.07,103.629997,151.320007,64.809998,46.310001,82.220001,49789.121094,19.844
